tconst	averageRating	numVotes
tt8314926	8.0	12
tt10802792	6.3	17
tt9054968	8.3	14
tt5554204	3.9	98
tt11253606	6.7	6
tt12625534	7.8	24
tt5265980	6.0	5787
tt12625528	7.5	13
tt5711604	9.5	490
tt5711606	8.6	255
tt7798774	8.5	48
tt5568864	4.8	8
tt5568866	6.5	14
tt5711602	9.2	344
tt9529482	7.6	9
tt10199064	8.0	360
tt15226132	7.4	159
tt10777222	6.5	43
tt8906912	7.2	6
tt8906914	7.3	6
tt6769740	7.4	10
tt9529302	3.1	28
tt10777232	6.6	40
tt10777234	6.6	38
tt8617992	6.8	44
tt7520672	5.9	273
tt5857958	6.2	65
tt12914870	7.0	58
tt9186684	2.8	486
tt6769750	7.1	11
tt5843312	6.1	150
tt5857926	7.5	31
tt5857928	7.5	31
tt12914866	7.7	63
tt10777246	6.8	39
tt12047918	6.4	3296
tt11542766	7.7	16
tt10777240	6.8	38
tt11121910	6.9	10
tt6769760	8.4	9
tt5094068	6.4	317
tt7520658	4.9	9
tt12047908	6.1	2782
tt11121918	7.1	10
tt12889398	9.4	22
tt5857988	5.6	5
tt6912240	6.4	77
tt6912242	6.1	73
tt6505826	5.1	182
tt6769700	5.4	32
tt15226194	7.2	124
tt13706394	9.3	17
tt8446672	5.9	21
tt5857968	7.7	1960
tt6769722	7.3	19
tt8906922	7.4	7
tt14039986	4.3	36
tt14039988	5.6	36
tt7377940	7.9	16
tt9818772	7.9	19
tt8300194	8.4	5
tt6912238	6.4	76
tt6637910	6.7	35
tt10224340	4.4	16
tt6912226	6.4	7
tt8300188	8.6	5
tt6926810	7.8	5
tt13417172	8.0	25
tt6926800	7.8	5
tt15290744	8.2	78
tt15290740	7.9	93
tt10777272	6.5	20
tt8011276	7.7	3177
tt10238924	7.1	17
tt8289468	9.3	6
tt10238930	9.4	42
tt8011288	7.2	904
tt3562370	6.3	82
tt12336510	3.1	12
tt7074092	4.3	5945
tt8289452	8.5	22
tt6348698	7.0	223
tt13192774	5.5	23
tt5975438	5.4	63
tt4591310	5.9	3161
tt6334074	6.7	8
tt5975448	8.7	15
tt13417120	10.0	5
tt7363342	6.2	5
tt11096192	7.5	45
tt6348654	7.9	10
tt5711580	8.1	10
tt8289404	8.1	18
tt12336562	9.4	9
tt9593966	7.0	13
tt5568916	8.2	6
tt5568902	8.6	6
tt5568908	8.9	8
tt9804080	8.3	10
tt7074010	8.6	6783
tt11096150	8.4	14
tt7245828	9.6	10
tt7074022	8.8	6995
tt13192704	5.8	35
tt12165116	7.0	220
tt5554314	7.1	271
tt13192714	6.8	86
tt8157646	5.1	8
tt6623362	9.2	13
tt7088620	6.5	409
tt5265858	7.5	13
tt12165152	7.6	13
tt13549280	8.0	26
tt3694104	6.4	28
tt7798646	6.0	5362
tt11542694	7.3	1849
tt12165158	6.6	12
tt5568998	8.5	6
tt7520568	5.5	1347
tt12165160	6.4	16
tt7088626	6.2	10
tt5554356	5.4	269
tt7074002	8.5	6832
tt12625416	8.4	33
tt7088636	6.2	13
tt5554342	4.2	12
tt7520570	6.5	58
tt15226010	6.5	13
tt5554490	8.1	8132
tt15226004	5.8	12
tt6466046	7.2	58
tt7088808	7.4	924
tt15226008	6.4	11
tt10513474	6.6	26
tt9290410	6.0	23
tt10513470	6.1	14
tt11253492	8.8	6
tt5843670	5.3	3544
tt14011090	7.7	164
tt9529618	5.5	414
tt7231578	7.4	19
tt7231564	6.8	17
tt7231560	6.0	690
tt6202354	6.6	5
tt6466050	8.4	5
tt3733914	7.4	448
tt6466054	8.1	1341
tt15226096	6.6	1173
tt11121664	7.0	5599
tt10777188	7.8	26
tt10210052	6.2	44
tt8300056	8.0	5
tt10224686	9.4	10
tt6926728	9.0	10
tt6926720	8.5	6
tt5989654	8.2	865
tt8749922	4.9	868
tt8300072	6.2	38
tt12336580	8.8	119
tt8300062	2.0	8
tt10224698	6.7	173
tt5133808	7.6	8
tt18654944	7.2	18
tt14578140	6.6	8
tt12047894	6.3	2869
tt14682088	7.6	21
tt5843608	6.4	14
tt12047886	7.5	20
tt10777152	7.4	12
tt6216940	7.8	172
tt6926718	8.5	6
tt10777164	8.3	476
tt11399922	7.0	62
tt5397532	6.4	10
tt5843626	7.4	5
tt5843628	7.2	520
tt5686360	6.3	29
tt4934228	5.9	117
tt15108826	7.7	9
tt8289108	7.3	32
tt10224656	9.2	8
tt5686364	9.6	6
tt18351570	6.9	37
tt5989708	3.0	81
tt5711892	7.4	12
tt9054792	5.1	106
tt8735380	6.8	10
tt5989740	8.0	594
tt16951668	8.4	156
tt9882994	6.7	6
tt19723454	6.9	12
tt5989748	8.3	614
tt14446300	7.5	18
tt19723464	6.9	12
tt19723430	6.9	12
tt10645308	6.5	115
tt13128292	7.2	744
tt5397490	6.1	18
tt7520294	6.8	5
tt5711816	5.4	70
tt5711818	6.7	53
tt12625752	8.0	386
tt11096492	7.3	126
tt11253438	8.6	5
tt5711824	6.1	51
tt7088784	7.8	987
tt7088788	8.1	944
tt13706380	9.3	18
tt13417418	6.0	60
tt13706382	9.1	18
tt5711820	7.2	79
tt5711822	7.8	77
tt8446466	6.4	16
tt3430548	6.7	3393
tt12611124	6.9	12
tt19723480	7.2	11
tt13481790	9.7	13
tt7520246	6.5	6
tt10199274	6.2	31
tt7520240	6.4	15
tt7520242	6.5	6
tt7231542	8.8	6
tt13192836	8.1	239
tt13706364	9.3	19
tt7534864	7.9	75
tt7088742	7.1	19
tt7363066	3.9	26
tt7520238	6.5	6
tt9054724	6.6	12
tt5265742	7.3	499
tt11542574	8.1	378
tt9054764	7.7	747
tt5554470	6.6	80
tt7363076	7.4	17252
tt9882930	8.0	8
tt7088762	6.8	1054
tt10356442	7.0	135
tt5554460	7.2	9
tt7088766	8.4	1248
tt7798532	7.2	169
tt5711842	6.9	26
tt11728358	6.6	123
tt7520210	8.7	9
tt11096488	7.8	10
tt6912044	8.6	18
tt10488040	5.0	24
tt6769508	7.1	5538
tt6926688	8.6	7
tt7652098	7.1	41
tt7088938	7.2	19
tt10488020	7.6	72
tt10488024	7.2	60
tt5843542	4.3	153
tt10934196	6.4	3102
tt11096446	4.8	244
tt6926658	8.4	7
tt16794270	6.0	48
tt11542500	6.4	17
tt14314536	7.2	25
tt17049044	7.2	1599
tt7652054	7.7	1036
tt7652058	7.2	63
tt6926678	8.6	7
tt14314518	7.3	23
tt12914666	6.5	80
tt5843594	8.2	16
tt7088906	7.0	17
tt6926666	8.6	8
tt4777004	4.1	216
tt7088912	7.5	22
tt4777008	6.6	101356
tt14025574	6.8	225
tt6769578	7.4	92
tt5397470	8.1	79
tt16951574	6.7	27
tt10934128	7.6	17
tt6926634	8.9	10
tt6926636	8.5	11
tt5397464	6.4	84
tt6926632	8.6	8
tt7652042	7.6	29
tt5989790	6.9	23
tt5989792	7.7	24
tt14025544	6.6	883
tt8867090	6.9	272
tt11399838	8.2	15
tt6202454	4.7	7
tt11399832	8.1	15
tt8011000	7.1	11
tt5397448	8.0	35
tt6769530	8.3	15
tt8011006	6.7	11
tt11121740	7.9	35
tt6202404	7.5	31
tt8025650	8.3	6
tt8011012	7.2	11
tt5133950	7.1	17
tt8011014	6.6	11
tt10488004	7.4	118
tt5397432	7.3	6
tt8011008	6.8	11
tt10224514	7.2	27
tt14696796	7.0	8
tt8011020	6.9	11
tt10948702	6.1	11
tt7838012	9.2	40
tt4948856	7.7	76
tt4948858	3.5	180
tt8025660	9.0	5
tt12757356	8.4	8
tt8735220	8.8	31
tt11385266	6.9	1363
tt4948868	8.6	158
tt13417372	5.2	30
tt4948870	8.4	143
tt4948874	9.0	211
tt11385262	9.0	10
tt7666724	6.6	1188
tt7666726	7.1	56
tt10659880	5.2	55
tt12757372	6.0	3098
tt7666720	5.7	56
tt10224624	6.0	476
tt15529496	4.6	7
tt7363168	9.2	8
tt12322110	9.4	8
tt5265674	7.2	466
tt9054692	3.5	405
tt7363104	7.2	19019
tt13417342	4.9	19
tt5989856	5.3	7
tt7363116	7.0	16
tt9818488	4.7	12
tt8300036	6.4	248
tt8300026	6.0	7
tt8300028	6.5	8
tt5975242	7.2	182
tt8300020	6.3	6
tt8300024	5.7	6
tt7088896	6.9	23
tt7074258	4.7	24
tt13549096	6.4	18
tt6348852	8.0	6
tt10645298	6.2	155
tt6623172	8.2	31
tt6623176	7.6	29
tt13192930	8.0	22
tt8446366	7.8	55
tt8157400	6.4	416
tt7074284	7.4	13
tt6623196	8.2	27
tt7520342	8.5	11
tt8157438	7.0	37
tt9054634	6.6	12
tt7088884	5.5	7
tt7074246	7.1	9
tt11096364	6.7	7
tt17049104	5.6	15
tt5554588	8.3	7
tt7520332	8.3	20
tt13520706	8.2	231
tt10356730	6.2	6
tt3879306	7.3	2384
tt13520718	7.9	229
tt8328238	9.6	6
tt9211804	6.7	3566
tt10763140	4.8	6
tt5961968	8.1	373
tt7666582	2.7	179
tt5961976	5.2	50
tt5961970	8.2	401
tt15501280	7.5	7
tt8039086	6.8	330
tt14735268	5.0	5
tt5094370	6.6	22
tt10356700	6.9	19
tt8328250	9.4	10
tt8328256	8.2	55
tt9632832	6.9	7
tt4645330	6.7	21207
tt9632836	6.7	7
tt9475554	8.4	850
tt11121412	8.4	24
tt5540928	7.6	3895
tt12625176	8.6	27
tt14143988	7.4	10
tt6202586	8.1	53
tt13231590	7.0	9
tt12625184	5.7	7
tt14143978	7.5	10
tt15358556	4.8	22
tt10199406	7.4	60
tt8260946	6.4	275
tt15358564	8.4	7
tt10224888	6.7	306
tt10224878	7.1	14
tt7838150	7.4	24
tt6912794	6.6	19
tt5961906	4.5	471
tt4659914	6.0	60
tt6202542	6.4	23
tt5540990	6.4	2927
tt5540992	6.3	7144
tt11410670	6.7	6955
tt13377948	7.5	12
tt11410672	7.1	7153
tt6623682	7.1	2740
tt5790000	7.4	93
tt5540898	7.9	33
tt7088146	3.3	11
tt11410662	7.4	6184
tt10224960	5.3	69
tt4645280	8.4	2074
tt11385170	6.7	6
tt11385174	4.6	16
tt6598024	7.1	2890
tt7520088	8.0	635
tt11410648	7.0	6419
tt10199410	7.5	59
tt3747436	8.2	32
tt10920542	6.5	33
tt12757026	5.4	21
tt10488632	6.6	8
tt12757058	7.5	6
tt11385128	6.8	8099
tt9343612	6.7	22
tt7088108	7.5	1610
tt15226620	6.4	30
tt7520050	7.6	5
tt7520058	7.7	41
tt6348962	8.2	14
tt13363372	7.8	11
tt12914240	7.7	8
tt13363374	7.2	8
tt7534646	7.9	12
tt7520006	8.1	610
tt7798330	8.8	6
tt6334354	7.2	328123
tt13520748	6.0	21
tt12639718	8.5	12
tt11385190	3.7	24
tt4356104	7.4	800
tt9750132	3.7	85
tt9343692	6.7	30
tt9764768	8.4	18
tt12204002	7.6	801
tt8906524	6.2	117
tt10763054	8.9	17
tt10067684	5.4	22
tt10356600	6.5	6
tt9211934	8.9	15
tt10356618	6.7	6
tt6466152	6.3	6
tt3601122	7.8	11
tt9632770	7.6	306
tt11253370	7.9	287
tt6334512	6.2	12
tt10356632	6.5	6
tt5672830	7.5	23
tt3326350	3.9	123
tt9211978	7.7	10
tt11267996	7.8	34
tt11267998	8.7	18
tt14735378	10.0	6
tt10053058	5.7	15
tt9764808	7.2	11
tt15779480	9.1	13
tt5672810	7.4	7
tt6466172	7.1	17
tt13495342	2.1	120
tt5672808	6.3	16
tt10488692	7.1	25
tt14564910	8.5	74
tt14564916	8.8	79
tt4488064	8.1	340
tt10488666	6.6	11
tt10631244	9.2	9
tt14564904	8.3	76
tt6202690	5.6	89
tt10210182	6.4	925
tt7838298	4.3	8
tt7088298	8.9	21
tt10224774	6.0	80
tt14749948	7.0	111
tt1517451	7.6	373054
tt6912640	8.5	7
tt7838278	8.0	27
tt11410450	7.0	35
tt2361150	5.1	126
tt6912676	1.3	92
tt9475492	8.0	120
tt7838260	7.6	49
tt7838252	8.2	74086
tt15344082	7.5	70
tt3747548	9.0	6
tt6202722	7.6	40
tt10210210	6.4	5
tt11385032	6.9	100
tt11385018	7.4	8
tt9343720	6.6	21
tt3747550	4.4	99
tt9750288	6.7	15
tt9108692	7.8	381
tt10474124	7.6	417
tt6887248	5.6	8007
tt10224808	5.8	34
tt10920662	5.6	351
tt4513412	7.5	422
tt6334492	6.2	13
tt10474112	7.8	44
tt9108684	9.4	7465
tt9108686	9.3	7111
tt3458118	7.2	267
tt7520176	6.6	145
tt10777618	6.8	46
tt14867114	9.6	10
tt10777624	6.8	48
tt10777628	7.0	46
tt8328160	7.4	6
tt10777644	6.3	521
tt6334466	5.9	12
tt8328172	7.1	9
tt8749232	8.2	8
tt11385066	2.7	1336
tt13798988	6.8	21
tt10356526	6.8	167
tt7520102	7.4	10
tt11542244	7.4	79
tt11714060	7.0	225
tt10356552	7.8	25
tt8906412	8.0	714
tt18654366	7.5	24
tt8906414	8.0	574
tt10356562	7.7	24
tt13074326	9.7	22
tt6334436	6.1	13
tt11542214	5.8	4333
tt5094192	6.5	811
tt4067172	8.5	7
tt6334612	3.9	46
tt6334618	4.8	24
tt11253002	7.2	46
tt9475732	6.5	100
tt10342350	5.4	16
tt5672960	8.9	22
tt14603670	5.4	7
tt9475750	6.5	109
tt8260790	7.6	281
tt7245752	4.6	6
tt9475742	6.2	97
tt9475744	6.1	95
tt10356932	6.1	28
tt8328038	6.2	22
tt11714234	5.9	9
tt5672946	8.8	23
tt8260768	4.9	547
tt8617648	3.7	312
tt4067106	8.1	3109
tt8603004	4.2	11
tt10342312	7.8	5
tt9475762	5.5	86
tt11410396	6.6	15
tt11410398	7.0	12
tt7402664	7.6	8
tt9108656	8.0	276
tt4659728	7.4	524
tt17509458	9.3	7
tt3458560	6.2	19
tt9108670	8.2	3658
tt10645766	5.7	404
tt11253090	4.0	9496
tt9108678	8.7	4308
tt6912580	5.1	384
tt6912586	4.7	296
tt18115872	7.2	33
tt9108668	7.9	250
tt15358794	6.7	19
tt9108660	8.1	4243
tt9108662	8.4	4013
tt9108664	8.4	3897
tt5608318	7.3	84
tt8260710	6.4	5
tt5608320	7.2	76
tt5608324	7.3	84
tt7231194	8.3	3570
tt6912558	6.3	62
tt15765144	8.2	16
tt5608340	6.7	8
tt9764556	4.1	779
tt6623444	6.2	6
tt7798144	7.7	10
tt5790256	7.9	212
tt11410416	8.5	300
tt10199664	7.1	1319
tt10199668	5.7	223
tt4238758	6.7	11
tt7534494	7.7	34
tt9764564	8.1	14
tt7534490	7.9	378
tt7088332	6.6	1972
tt14867276	8.6	4637
tt6177366	6.5	25
tt6177364	6.5	25
tt6466512	6.9	18
tt10645774	7.9	70
tt11542174	6.8	12
tt11542178	6.6	11
tt6202820	6.5	6
tt11542168	8.4	9
tt11135842	6.1	156
tt18115834	6.9	36
tt13784298	7.6	36
tt14261030	6.2	6
tt11542180	6.7	11
tt11399518	6.0	471
tt9108586	7.5	10
tt6598204	6.3	8
tt5251524	5.4	264
tt10067734	8.2	2577
tt6334572	7.5	16
tt10067742	8.5	2520
tt6177374	7.3	17
tt6887148	6.3	641
tt6334582	7.6	16
tt16491386	5.8	154
tt6334590	7.5	16
tt3879178	4.9	42
tt6769802	6.0	31
tt8906794	7.6	26
tt6623488	8.8	10
tt9475808	7.9	40
tt6598222	6.9	21
tt7231006	9.2	12
tt6755312	4.2	11
tt6755316	3.6	11
tt7666250	6.9	2053
tt10342228	5.7	6104
tt6334740	4.8	68
tt13231632	5.3	7
tt6334758	8.2	86
tt6755366	7.5	2479
tt6769936	6.6	7
tt13074500	8.2	6
tt18654652	7.2	21
tt9475622	7.1	20
tt13231682	7.4	9
tt11714356	8.2	5
tt8603122	7.0	472
tt6769956	9.1	169
tt6334708	7.5	403
tt18654632	7.1	21
tt6334710	3.3	52
tt8260866	6.1	270
tt5790084	7.6	38
tt11135942	9.0	6
tt8260878	8.6	7
tt5608486	7.2	36
tt6912444	9.7	6
tt7402768	7.2	24
tt4513110	5.4	8
tt6623502	6.7	7
tt8260854	6.7	269
tt8260838	6.5	301
tt7231044	8.2	8
tt12282962	8.3	23
tt9461086	7.8	12
tt10488476	5.5	13
tt5608454	6.4	8
tt11728908	8.1	21
tt7245696	6.1	12
tt13798790	7.1	14
tt6177442	8.6	41
tt6177412	5.6	10
tt1871191	5.7	13
tt4659548	6.7	259
tt5790114	4.9	20
tt4880426	8.2	511
tt6598182	7.7	109
tt10199586	6.7	9332
tt6177452	4.0	98
tt10210412	6.9	26
tt8392564	8.1	401
tt14550060	6.3	347
tt11846006	6.7	56
tt11399498	5.3	370
tt11542038	4.5	100
tt11542010	7.0	46
tt7838502	6.1	37
tt13520688	8.0	228
tt13363472	4.1	13
tt11542008	7.2	40
tt13520698	7.6	219
tt13363486	4.0	11
tt11399474	7.4	25
tt13074572	6.1	9
tt13074574	6.9	9
tt6334646	4.2	53
tt12914160	7.5	6
tt8906678	7.0	1541
tt7377344	7.6	8
tt11542000	7.0	46
tt11542002	7.1	39
tt10356792	8.1	22
tt8906652	3.3	159
tt9750016	6.5	33
tt10356788	6.4	7
tt5251460	7.6	217
tt7377366	6.4	107
tt13798740	4.5	6
tt6334678	3.4	54
tt5251478	9.2	2074
tt15055104	6.8	79
tt11003796	8.6	9
tt6334850	8.0	13
tt6741278	8.7	114577
tt5686940	8.4	34
tt14432716	8.1	14
tt14432710	7.6	31
tt8328684	8.4	15
tt14143574	8.3	57
tt6334874	4.2	1474
tt11410198	8.5	321
tt15515460	5.2	166
tt6320222	9.5	7
tt6598532	7.5	53
tt5961516	8.4	10
tt6598506	1.0	30
tt7838536	5.1	8585
tt6887728	8.0	2063
tt9461394	7.0	6
tt11978148	6.9	8
tt13363828	4.5	2358
tt4527628	7.4	1230
tt8906170	6.8	17
tt7402400	5.8	728
tt8328604	7.2	29
tt15804638	8.2	10
tt7245120	7.4	9
tt8906168	6.7	17
tt12639334	7.6	5
tt10474386	5.8	18
tt7245132	7.5	144
tt7259746	8.5	18410
tt8970730	6.9	647
tt8970732	7.4	575
tt4513026	5.0	7
tt11003772	7.6	223
tt9882380	7.7	31
tt5540400	8.4	5366
tt5540402	8.2	2445
tt5094872	6.6	32
tt7534278	7.9	16
tt9108390	7.7	20
tt10934760	7.9	37
tt1292566	6.0	87326
tt7548898	6.7	1304
tt9108382	7.2	51
tt10934758	4.1	59
tt5672294	8.8	5
tt9172960	7.9	26
tt10474486	6.6	20
tt5672286	7.2	2145
tt4238540	9.2	12
tt8328716	3.7	9234
tt10934720	8.6	13
tt10474470	7.0	26
tt7259680	8.5	7
tt9108354	7.5	225
tt10474456	6.5	34
tt10474460	7.2	30
tt9108344	7.7	7
tt10763570	5.9	50
tt10763572	5.9	51
tt5672248	5.5	61
tt11714370	6.3	77
tt10763566	6.1	70
tt7548830	7.4	36
tt11399386	7.6	8
tt5672226	8.5	6
tt5672222	7.2	632
tt7127992	7.1	14
tt5672212	6.1	274
tt6598436	6.5	20
tt7548804	7.2	21
tt7838610	6.2	17
tt7666182	7.4	6
tt7127976	4.3	330
tt6755878	8.1	23
tt7127978	8.0	71
tt6320184	6.7	16
tt6320188	7.6	17
tt13495728	7.4	10
tt6320180	7.7	13
tt10763592	7.6	1416
tt6320174	8.2	33
tt11399358	7.4	21
tt6334960	5.7	12
tt14432624	5.4	5
tt10631618	7.0	17
tt10342460	9.1	11
tt5686820	5.6	11
tt11410094	7.6	410
tt6334988	6.4	11
tt8328562	8.6	284
tt9461210	5.9	22
tt15515522	6.3	337
tt13495782	7.6	107
tt9461208	5.5	22
tt6741378	5.8	3060
tt14143406	6.0	21
tt5686852	6.4	400
tt6598400	6.5	17
tt3312160	6.4	49
tt7402550	7.5	8
tt3312180	3.7	1484
tt6334954	8.9	50
tt7113150	5.6	316
tt4816102	6.4	8
tt6177604	6.6	8
tt6466540	6.7	94
tt8906046	7.7	54
tt10920190	4.6	3384
tt7259624	6.1	31
tt6177630	6.6	11
tt7259626	8.3	19
tt10199770	6.0	15
tt8328540	7.5	315
tt8328544	8.5	328
tt8328546	7.7	258
tt10199758	5.8	17
tt8328550	8.1	249
tt10199754	6.0	20
tt10199756	5.8	19
tt6163002	7.7	262
tt6163004	7.9	253
tt8328554	8.3	250
tt6887628	8.6	441
tt5540622	3.9	135
tt8617128	7.9	26
tt15358226	5.6	763
tt6887636	8.8	449
tt6177626	7.3	9
tt6466572	9.5	6
tt18076574	9.5	11
tt8617064	8.2	21
tt10474552	7.0	25
tt6177680	6.9	15
tt10474560	6.6	26
tt11121140	9.0	12
tt10474544	7.2	24
tt9172840	5.8	2816
tt10474530	6.9	22
tt10474532	6.9	21
tt7534378	4.6	6
tt8617050	8.1	22
tt6755924	6.3	24
tt5094942	9.0	11
tt8906022	5.7	656
tt7259594	7.3	62
tt7259596	7.9	55
tt8039672	8.2	126
tt4880612	7.4	239
tt7534332	4.1	18
tt11399270	5.5	11
tt5672360	6.5	58
tt6598320	7.6	612
tt6755956	7.4	10
tt6755958	6.9	12
tt6320260	5.2	14
tt14564442	7.8	9
tt7534314	7.6	1667
tt11424698	6.8	11
tt14143396	6.1	43
tt8025042	7.5	124
tt7377132	6.5	1493
tt5672346	6.3	6
tt6755948	8.1	11
tt6755940	7.2	10
tt6030442	7.9	719
tt6741302	4.9	7
tt6320248	5.6	13
tt5672338	5.7	8
tt6598312	7.5	610
tt13481214	7.4	12
tt8681676	6.3	72
tt14867552	7.6	7
tt10474518	6.8	22
tt12928550	7.8	8
tt13770164	8.1	7
tt6741350	7.2	171
tt5319298	9.7	26
tt8681694	6.8	54
tt5686906	6.2	41
tt5686908	6.8	41
tt9475924	8.2	3140
tt14300994	8.1	29
tt6320296	6.4	14
tt9475926	8.2	3061
tt9475928	9.3	5655
tt6598348	8.7	6
tt6741348	7.2	200
tt5686916	6.6	39
tt8328460	7.6	903
tt8749066	5.6	5
tt5672502	7.0	923
tt3444312	6.8	18656
tt6755666	7.6	39
tt10763392	7.4	17
tt6755668	8.4	114
tt8328442	7.4	15
tt8328444	7.0	15
tt15515648	7.2	5
tt8749074	7.0	606
tt6741010	6.9	85
tt13074850	6.8	43
tt13520902	8.3	7
tt6584118	1.6	18
tt11700056	6.2	1612
tt6584102	6.6	8
tt6584104	6.2	6
tt6584108	3.7	6
tt5975900	5.7	84
tt11700060	6.6	1808
tt6741078	7.8	107
tt13784600	7.7	7
tt15501070	8.1	50
tt6755694	6.7	7
tt6623840	6.5	9
tt6623858	8.2	7
tt6177724	8.0	945
tt10342730	5.2	48371
tt13652778	7.3	529
tt8617230	8.4	6
tt10488782	5.9	76
tt4527404	7.7	88
tt6887528	7.0	20
tt3733068	6.3	167
tt10920264	8.0	8
tt12992848	4.5	11
tt8328420	9.2	6
tt15358328	4.9	11
tt6623814	5.9	7
tt15515628	7.3	28
tt6163122	7.7	132
tt6163124	7.5	139
tt7534054	6.8	3523
tt14999558	8.4	15
tt7259974	8.7	8
tt10920278	8.1	9
tt7534050	7.6	78
tt5961370	9.5	6
tt8906358	5.8	35
tt6466966	7.3	19
tt6163156	7.1	13
tt5961374	8.7	6
tt9108134	7.5	499
tt6163150	5.1	136
tt6163152	7.1	16
tt10934976	5.9	21
tt12992812	8.3	314
tt12992816	8.6	302
tt5961384	8.7	100
tt9750380	2.1	8
tt6163162	6.2	56
tt7534006	7.8	6
tt12928224	7.0	6
tt6466948	5.7	1995
tt14721314	7.8	9
tt9108158	7.3	458
tt6466928	6.3	64
tt6887554	8.4	141
tt14289862	7.6	8
tt6163140	4.7	88
tt10488892	3.9	108
tt7548638	7.7	16
tt10488882	3.6	529
tt7548622	7.6	14
tt6452332	6.8	2226
tt7416814	5.5	11
tt7548612	7.6	14
tt6044910	6.5	4729
tt10920308	7.2	5
tt6030338	7.8	251
tt5672484	6.0	1318
tt12204216	7.1	974
tt11399138	5.5	10
tt9764972	4.1	34
tt5975950	7.9	225
tt5975952	4.6	10
tt11399168	7.8	21
tt14011954	6.8	405
tt6584072	5.8	10
tt11689176	7.2	30
tt13941624	9.9	10
tt7416878	4.9	9
tt11399108	6.9	146
tt5672434	7.1	121
tt5975984	8.2	13
tt7113570	8.3	2493
tt5961346	8.8	21
tt5672424	8.3	7
tt9108198	7.6	10
tt6320554	7.1	1197
tt6741160	5.7	48
tt5672646	4.9	36
tt11700132	8.2	38
tt10342690	4.7	7
tt15515780	7.5	50
tt8328346	8.5	38
tt11714786	8.0	24
tt7705966	8.6	71
tt10763262	8.0	48
tt7705988	7.6	59
tt10763260	8.4	17
tt3444206	3.4	464
tt15515772	7.8	486
tt10199914	6.8	15068
tt0449571	5.6	103
tt8328366	7.9	256
tt9461494	4.2	288
tt9461496	5.6	60
tt6320560	7.9	214
tt6452152	8.3	176
tt9172656	6.8	311
tt16491738	4.4	42
tt5540814	8.2	357
tt14999458	7.3	308
tt3615952	5.6	817
tt5608000	4.9	1417
tt4816366	4.5	6
tt8906292	6.8	6
tt6177804	7.1	19
tt13192140	4.4	7
tt8681918	7.4	6
tt4880942	7.9	126
tt5540846	9.6	6
tt8970842	7.4	192
tt6320508	6.7	62
tt7259876	7.3	44
tt10920376	3.4	150
tt10631412	6.7	9
tt19316712	8.4	14
tt15055018	9.0	7
tt6163216	4.2	41
tt6177848	4.8	57
tt5094646	7.1	26
tt10199970	7.6	68
tt6163222	8.6	86
tt9108010	8.4	341
tt2375585	3.4	463
tt5094748	9.0	11
tt7088028	5.9	533
tt11556274	6.1	17
tt7113412	9.0	237
tt9108008	7.8	330
tt7113414	8.8	240
tt3733138	7.1	29
tt10488948	5.6	6
tt7113400	8.7	365
tt7534132	5.5	12
tt7534136	6.3	370
tt7534130	4.6	12
tt6912984	8.4	54
tt9108024	9.2	581
tt12204160	6.0	48
tt7534106	5.3	11
tt10210882	6.2	84
tt11135504	5.9	26
tt7534116	4.3	8
tt7416926	7.5	21
tt16019794	6.4	18
tt11556216	7.3	17
tt14275302	6.3	6
tt10920446	7.9	19
tt14721404	1.8	140
tt7245176	6.5	3925
tt7416950	5.7	79
tt9108082	7.4	18
tt7548708	5.8	7
tt11424464	7.4	11
tt11399038	7.3	164
tt9108050	7.7	416
tt9108054	8.5	660
tt12204156	7.6	15
tt14011802	7.6	13
tt15779188	8.0	111
tt12204158	8.2	15
tt9108056	7.4	417
tt9108058	8.0	405
tt10763240	7.7	10
tt10777828	7.9	32
tt6741116	4.9	144
tt6030254	7.7	13
tt6030258	2.7	46
tt9108044	8.4	524
tt14578800	8.5	89
tt12507694	4.6	5
tt6741114	7.2	81
tt9108070	6.8	170
tt4948040	5.9	972
tt11399006	9.2	6
tt9108060	8.0	389
tt9108062	8.7	476
tt6030228	5.5	33
tt10210810	8.9	9
tt13784578	7.9	7
tt5961486	8.0	73
tt10592042	7.4	496
tt9068272	3.4	264
tt12282474	7.3	27
tt10895828	5.2	895
tt2400281	5.1	14
tt13378460	7.1	12
tt4341052	6.4	255
tt10592052	7.5	400
tt15055566	6.6	58
tt8261432	7.8	16
tt5319820	4.9	14
tt5319822	6.3	16
tt10592048	7.1	407
tt5319824	7.8	16
tt4644856	8.7	7
tt6886836	8.4	18
tt10881246	9.0	9
tt7127466	7.9	16
tt15055558	6.7	64
tt10171008	7.0	7
tt6886842	7.9	19
tt7127456	8.1	845
tt6597688	4.9	291
tt18116592	7.9	16
tt7705884	7.3	58
tt12992696	9.7	1830
tt9357458	6.2	10
tt4644822	5.3	1075
tt12282426	3.8	5
tt13667644	8.1	287
tt5858076	7.8	18
tt8550682	8.0	35
tt8550684	7.5	36
tt8550686	7.0	37
tt2678510	8.5	26
tt8550694	7.3	34
tt15212912	9.2	6
tt8550696	7.7	38
tt14970936	6.3	7
tt9500140	8.8	7
tt9500146	6.9	34
tt6872216	7.9	327
tt8550678	8.7	48
tt9500122	7.8	10
tt8550670	7.7	42
tt8550668	7.1	47
tt14260706	4.7	6
tt14260708	7.3	7
tt8393292	6.3	9
